Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
Open Ended Schemes ( Debt Scheme - Medium Duration Fund )


Kotak Mahindra Mutual Fund
128079;Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal optio;INF174K01VS1;INF174K01VU7;27.5221;21-Aug-2026
128006;Kotak Medium Term Fund - Direct Growth;Direct Plan;Growth;INF174K01VQ5;;27.5197;21-Aug-2026
128009;Kotak Medium Term Fund - Growth;Regular Plan;Growth;INF174K01VL6;;24.4884;21-Aug-2026
128078;Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal optio;INF174K01VN2;INF174K01VP7;15.0307;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Medium to Long Duration Fund )


Bank of India Mutual Fund
119395;BANK OF INDIA Conservative Hybrid  Fund-Direct Plan-Quarterly IDCW;Direct Plan;Quarterly IDCW;INF761K01850;INF761K01843;18.7599;21-Aug-2026
119393;BANK OF INDIA Conservative Hybrid Fund Fund-Direct Plan-Growth;Direct Plan;Growth;INF761K01819;;38.1838;21-Aug-2026
119396;BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Annual IDCW;Direct Plan;Annual IDCW;INF761K01793;INF761K01801;17.3985;21-Aug-2026
119394;BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01835;INF761K01827;17.0083;21-Aug-2026
111715;BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Growth;;Growth;INF761K01397;;36.7065;21-Aug-2026
111717;BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Monthly IDCW;;Monthly IDCW;INF761K01413;INF761K01405;27.8054;21-Aug-2026
111714;BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Annual IDCW;Regular Plan;Annual IDCW;INF761K01454;INF761K01447;17.1470;21-Aug-2026
111712;BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Growth;Regular Plan;Growth;INF761K01462;;35.3226;21-Aug-2026
111716;BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01488;INF761K01470;18.1856;21-Aug-2026
111713;BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW;Regular Plan;Quarterly IDCW;INF761K01504;INF761K01496;18.8487;21-Aug-2026

Kotak Mahindra Mutual Fund
119734;Kotak Bond Fund - Direct Plan - Standard IDCW option;Direct Plan;Standard IDCW option;INF174K01JD8;;30.3313;21-Aug-2026
119735;Kotak Bond Fund - Growth - Direct;Direct Plan;Growth;INF174K01JC0;;91.1308;21-Aug-2026
100300;Kotak Bond Fund - Regular Plan - Standard IDCW Option;Regular Plan;Standard IDCW Option;INF174K01EQ1;INF174K01EP3;49.187;21-Aug-2026
100299;Kotak Bond Fund - Regular Plan Growth;Regular Plan;Growth;INF174K01EM0;;80.283;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Long Duration Fund )


Kotak Mahindra Mutual Fund
152491;Kotak Long Duration Fund - Direct Plan - Growth;Direct Plan;Growth;INF174KA1RF5;;11.2987;21-Aug-2026
152492;Kotak Long Duration Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174KA1RG3;INF174KA1RH1;11.2986;21-Aug-2026
152489;Kotak Long Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF174KA1RC2;;11.2182;21-Aug-2026
152490;Kotak Long Duration Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174KA1RD0;INF174KA1RE8;11.2183;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Dynamic Bond )


Kotak Mahindra Mutual Fund
119753;Kotak Dynamic Bond Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal option;INF174K01JX6;;15.3366;21-Aug-2026
119755;Kotak Dynamic Bond Fund - Growth - Direct;Direct Plan;Growth;INF174K01JU2;;43.6994;21-Aug-2026
117998;Kotak Dynamic Bond Fund Regular Plan - Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal option;INF174K01IY6;INF174K01IZ3;14.9649;21-Aug-2026
108511;Kotak Dynamic Bond Fund Regular Plan Growth;Regular Plan;Growth;INF174K01FA2;;39.7217;21-Aug-2026

Mahindra Manulife Mutual Fund
144403;Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF174V01580;;16.4292;21-Aug-2026
144406;Mahindra Manulife Dynamic Bond Fund - Direct Plan - IDCW;Direct Plan;IDCW Discretionary;INF174V01606;INF174V01598;12.9373;21-Aug-2026
144404;Mahindra Manulife Dynamic Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF174V01622;INF174V01614;11.5952;21-Aug-2026
144401;Mahindra Manulife Dynamic Bond Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01531;;15.0128;21-Aug-2026
144405;Mahindra Manulife Dynamic Bond Fund - Regular Plan - IDCW;Regular Plan;IDCW Discretionary;INF174V01556;INF174V01549;11.6353;21-Aug-2026
144402;Mahindra Manulife Dynamic Bond Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF174V01572;INF174V01564;10.3854;21-Aug-2026

Quantum Mutual Fund
134494;Quantum Dynamic Term Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01176;;22.7784;21-Aug-2026
134493;Quantum Dynamic Term Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01184;INF082J01192;10.3941;21-Aug-2026
141061;Quantum Dynamic Term Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01218;;22.2896;21-Aug-2026
141060;Quantum Dynamic Term Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01226;INF082J01234;10.4453;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Credit Risk Fund )


Bank of India Mutual Fund
133868;BANK OF INDIA Credit Risk  Fund - Direct Plan;Direct Plan;Growth;INF761K01DG8;;14.8161;21-Aug-2026
133867;BANK OF INDIA Credit Risk Fund - Regular Plan;Regular Plan;Growth;INF761K01DH6;;14.3863;21-Aug-2026

Kotak Mahindra Mutual Fund
119740;Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal option;INF174K01MG5;;27.1968;21-Aug-2026
117716;Kotak Credit Risk Fund - Growth;Regular Plan;Growth;INF174K01DY7;;31.855;21-Aug-2026
119741;Kotak Credit Risk Fund - Growth - Direct;Direct Plan;Growth;INF174K01LZ7;;36.2101;21-Aug-2026
117715;Kotak Credit Risk Fund - Regular Plan - Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal option;INF174K01EG2;INF174K01EF4;13.8533;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Banking and PSU Fund )


Kotak Mahindra Mutual Fund
123690;Kotak Banking and PSU Debt - Growth;Regular Plan;Growth;INF174K01FO3;;69.4659;21-Aug-2026
123691;Kotak Banking and PSU Debt - Monthly Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option- Direct;INF174K01FQ8;INF174K01FP0;13.0512;21-Aug-2026
123693;Kotak Banking and PSU Debt Direct - Growth;Direct Plan;Growth;INF174K01KH7;;72.6681;21-Aug-2026
123692;Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option;Direct Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01KK1;INF174K01KL9;10.2073;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Gilt Fund )


Kotak Mahindra Mutual Fund
100281;Kotak Gilt-Investment  Provident Fund and Trust-Growth;Regular Plan;Investment Provident Fund and Trust-Growth;INF174K01FL9;;99.7839;21-Aug-2026
119757;Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct;Direct Plan;Investment Provident Fund and Trust-Growth;INF174K01KM7;;114.6841;21-Aug-2026
100280;Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01FM7;;11.8506;21-Aug-2026
100265;Kotak Gilt-Investment Regular-Growth;Regular Plan;Growth;INF174K01FI5;;97.5337;21-Aug-2026
119759;Kotak Gilt-Investment Regular-Growth - Direct;Direct Plan;Growth;INF174K01KE4;;111.9706;21-Aug-2026
100264;Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01FK1;INF174K01FJ3;19.0584;21-Aug-2026
119758;Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option - Direct;Direct Plan;Payout of Income Distribution cum capital withdrawal option - Direct;INF174K01KF1;;24.6393;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Floater Fund )


Kotak Mahindra Mutual Fund
147269;KOTAK FLOATING RATE FUND-DIRECT PLAN-GROWTH OPTION;Direct Plan;GROWTH OPTION;INF174KA1EC0;;1662.1473;21-Aug-2026
147267;KOTAK FLOATING RATE FUND-DIRECT PLAN-Standard Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;Standard Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1EF3;1447.9584;21-Aug-2026
147266;KOTAK FLOATING RATE FUND-REGULAR PLAN-GROWTH OPTION;Regular Plan;GROWTH OPTION;INF174KA1DY6;;1616.5166;21-Aug-2026
147265;KOTAK FLOATING RATE FUND-REGULAR PLAN-STANDARD Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;STANDARD Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1EB2;1440.6678;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Conservative Hybrid Fund )


Kotak Mahindra Mutual Fund
114859;Kotak Debt Hybrid - Growth;Regular Plan;Growth;INF174K01393;;60.072;21-Aug-2026
120154;Kotak Debt Hybrid - Growth - Direct;Direct Plan;Growth;INF174K01JZ1;;70.2631;21-Aug-2026
114858;Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option;Regular Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01419;INF174K01401;12.2236;21-Aug-2026
120155;Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct;Direct Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01KA2;INF174K01KB0;13.4516;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Aggressive Hybrid Fund )


Bank of India Mutual Fund
139527;BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH;Direct Plan;Growth;INF761K01DM6;;47.71;21-Aug-2026
139530;BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN IDCW;Direct Plan;IDCW;INF761K01DN4;INF761K01DO2;36.94;21-Aug-2026
139529;BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN  GROWTH;Regular Plan;Growth;INF761K01DP9;;43.13;21-Aug-2026
139528;BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN IDCW;Regular Plan;IDCW;INF761K01DQ7;INF761K01DR5;34.69;21-Aug-2026

Kotak Mahindra Mutual Fund
119767;Kotak Aggressive Hybrid Fund - Direct Plan - IDCW - Payout & Reinvestment of Income Distribution cum  capital withdrawal option;Direct Plan;Growth;INF174K01LL7;INF174K01LM5;48.122;21-Aug-2026
133035;Kotak Aggressive Hybrid Fund - Direct Plan -Growth;Direct Plan;Growth;INF174K01F00;;78.501;21-Aug-2026
100286;Kotak Aggressive Hybrid Fund - Regular Plan - IDCW - Payout & Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option- Direct;INF174K01450;INF174K01443;38.741;21-Aug-2026
133036;Kotak Aggressive Hybrid Fund - Regular Plan -Growth;Regular Plan;Growth;INF174K01E92;;65.92;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage )


Bank of India Mutual Fund
127852;BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW;Direct Plan;IDCW;INF761K01BM0;INF761K01BN8;17.3799;21-Aug-2026
127851;BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW;Regular Plan;IDCW;INF761K01BP3;INF761K01BQ1;18.3630;21-Aug-2026
127850;BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH;Direct Plan;Growth;INF761K01BO6;;28.8055;21-Aug-2026
127849;BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH;Regular Plan;Growth;INF761K01BR9;;26.3198;21-Aug-2026

Kotak Mahindra Mutual Fund
144335;Kotak Balanced Advantage Fund  - Direct Plan -Growth Option;Direct Plan;Growth Option;INF174KA1210;;23.388;21-Aug-2026
144336;Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option;Regular Plan;Payout of Income Distribution cum capital withdrawal option Option;INF174KA1160;INF174KA1178;21.304;21-Aug-2026
144334;Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option;Direct Plan;Payout of Income Distribution cum capital withdrawal option;INF174KA1194;INF174KA1202;23.389;21-Aug-2026
144333;Kotak Balanced Advantage Fund -Regular Plan - Growth Option;Regular Plan;Growth Option;INF174KA1186;;21.303;21-Aug-2026

Samco Mutual Fund
152188;Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01131;;10.61;21-Aug-2026
152186;Samco Dynamic Asset Allocation Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF0K1H01149;INF0K1H01156;10.61;21-Aug-2026
152187;Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01099;;10.17;21-Aug-2026
152185;Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF0K1H01107;INF0K1H01115;10.17;21-Aug-2026

The Wealth Company Mutual Fund
154185;The Wealth Company Balanced Advantage Fund - Direct Growth;Direct Plan;Growth;INF2F0001479;;10.2097;21-Aug-2026
154186;The Wealth Company Balanced Advantage Fund - Direct IDCW;Direct Plan;IDCW;INF2F0001487;INF2F0001495;10.2088;21-Aug-2026
154183;The Wealth Company Balanced Advantage Fund - Regular Growth;Regular Plan;Growth;INF2F0001446;;10.1051;21-Aug-2026
154184;The Wealth Company Balanced Advantage Fund - Regular IDCW;Regular Plan;IDCW;INF2F0001453;INF2F0001461;10.1038;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Multi Asset Allocation )


Bank of India Mutual Fund
152396;Bank of India Multi Asset Allocation Fund-Direct Plan-Growth;Direct Plan;Growth;INF761K01FZ3;;13.3028;21-Aug-2026
152399;Bank of India Multi Asset Allocation Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF761K01GA4;INF761K01GB2;13.2970;21-Aug-2026
152398;Bank of India Multi Asset Allocation Fund-Regular Plan-Growth;Regular Plan;Growth;INF761K01FW0;;12.9633;21-Aug-2026
152395;Bank of India Multi Asset Allocation Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF761K01FX8;INF761K01FY6;12.9645;21-Aug-2026

Mahindra Manulife Mutual Fund
152445;Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01BX0;INF174V01BY8;13.7880;21-Aug-2026
152444;Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01BU6;INF174V01BV4;13.2368;21-Aug-2026
152443;Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth;Direct Plan;Growth;INF174V01BW2;;14.6542;21-Aug-2026
152441;Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth;Regular Plan;Growth;INF174V01BT8;;14.0908;21-Aug-2026

Quantum Mutual Fund
152474;Quantum Multi Asset Allocation Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01457;;12.52;21-Aug-2026
152475;Quantum Multi Asset Allocation Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01465;;12.04;21-Aug-2026

The Wealth Company Mutual Fund
153999;The Wealth Company Multi Asset Allocation Fund - Direct Growth;Direct Plan;Growth;INF2F0001347;;11.1173;21-Aug-2026
154000;The Wealth Company Multi Asset Allocation Fund - Direct IDCW;Direct Plan;IDCW;INF2F0001354;INF2F0001362;11.1156;21-Aug-2026
154002;The Wealth Company Multi Asset Allocation Fund - Regular Growth;Regular Plan;Growth;INF2F0001313;;10.9917;21-Aug-2026
154001;The Wealth Company Multi Asset Allocation Fund - Regular IDCW;Regular Plan;IDCW;INF2F0001321;INF2F0001339;10.9827;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Arbitrage Fund )


Bank of India Mutual Fund
143613;BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW;Direct Plan;Annual IDCW;INF761K01EI2;INF761K01EJ0;13.9292;21-Aug-2026
143614;BANK OF INDIA Arbitrage Fund Direct Plan Growth;Direct Plan;Growth;INF761K01ED3;;15.4127;21-Aug-2026
143615;BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01EE1;INF761K01EF8;13.8862;21-Aug-2026
143616;BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW;Direct Plan;Quarterly IDCW;INF761K01EG6;INF761K01EH4;14.6405;21-Aug-2026
143620;BANK OF INDIA Arbitrage Fund Regular Growth;Regular Plan;Growth;INF761K01DW5;;14.6784;21-Aug-2026
143617;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW;Regular Plan;Annual IDCW;INF761K01EB7;INF761K01EC5;13.5637;21-Aug-2026
143618;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01DX3;INF761K01DY1;13.3027;21-Aug-2026
143619;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW;Regular Plan;Quarterly IDCW;INF761K01DZ8;INF761K01EA9;14.0434;21-Aug-2026

Kotak Mahindra Mutual Fund
119770;Kotak  Arbitrage Fund - Direct Plan - IDCW -Payout &  Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal optio;INF174K01LE2;INF174K01LD4;11.2579;21-Aug-2026
119771;Kotak Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF174K01LC6;;43.1269;21-Aug-2026
105968;Kotak Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF174K01302;;40.0796;21-Aug-2026
105967;Kotak Arbitrage Fund - Regular Plan - IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal option;Regular Plan;IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal optio;INF174K01328;INF174K01310;10.7694;21-Aug-2026

Mahindra Manulife Mutual Fund
148470;Mahindra Manulife Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01AC6;INF174V01AB8;13.1442;21-Aug-2026
148468;Mahindra Manulife Arbitrage Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01AA0;;13.7471;21-Aug-2026
148467;Mahindra Manulife Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01978;;13.0921;21-Aug-2026
148469;Mahindra Manulife Arbitrage Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01994;INF174V01986;12.4895;21-Aug-2026

Old Bridge Mutual Fund
153981;Old Bridge Arbitrage Fund - Direct - IDCW;Direct Plan;Direct - IDCW;INF0S5R01075;INF0S5R01083;10.5144;21-Aug-2026
153979;Old Bridge Arbitrage Fund Direct Growth;Direct Plan;Direct Growth;INF0S5R01125;;10.5144;21-Aug-2026
153977;Old Bridge Arbitrage Fund Regular Growth;Regular Plan;Regular Growth;INF0S5R01091;;10.4453;21-Aug-2026
153980;Old Bridge Arbitrage Fund Regular IDCW;Regular Plan;Regular IDCW;INF0S5R01109;INF0S5R01117;10.4453;21-Aug-2026

Samco Mutual Fund
153090;Samco Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF0K1H01214;;10.93;21-Aug-2026
153091;Samco Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF0K1H01222;;10.72;21-Aug-2026

The Wealth Company Mutual Fund
153891;THE WEALTH COMPANY ARBITRAGE FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001271;;10.5687;21-Aug-2026
153893;THE WEALTH COMPANY ARBITRAGE FUND DIRECT IDCW;Direct Plan;IDCW;INF2F0001263;INF2F0001255;10.5674;21-Aug-2026
153892;THE WEALTH COMPANY ARBITRAGE FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001305;;10.509;21-Aug-2026
153894;THE WEALTH COMPANY ARITRAGE FUND REGULAR IDCW;Regular Plan;IDCW;INF2F0001289;INF2F0001297;10.5087;21-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Equity Savings )


Kotak Mahindra Mutual Fund
131373;Kotak Equity Savings Fund - Direct - Growth;Direct Plan;Growth;INF174K01D28;;30.7924;21-Aug-2026
131375;Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option;Direct Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01D36;INF174K01D51;22.1059;21-Aug-2026
131372;Kotak Equity Savings Fund - Regular - Growth;Regular Plan;Growth;INF174K01C78;;27.7093;21-Aug-2026
131374;Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option;Regular Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01C86;INF174K01D02;20.2877;21-Aug-2026

Mahindra Manulife Mutual Fund
140444;Mahindra Manulife Equity Savings Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01184;;25.8179;21-Aug-2026
140447;Mahindra Manulife Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01150;;21.7362;21-Aug-2026
140442;Mahindra Manulife Equity Savings Fund -Direct Plan -Quarterly IDCW;Direct Plan;Quarterly IDCW;INF174V01192;INF174V01200;17.7408;21-Aug-2026
140446;Mahindra Manulife Equity Savings Fund -Regular Plan -Quarterly IDCW;Regular Plan;Quarterly IDCW;INF174V01168;INF174V01176;14.1841;21-Aug-2026

Open Ended Schemes ( Other Scheme - Index Funds )


Angel One Mutual Fund
153529;ANGEL ONE NIFTY 50 INDEX FUND-DIRECT-GROWTH;Direct Plan;Growth;INF1J2R01072;;9.9944;21-Aug-2026
153530;ANGEL ONE NIFTY 50 INDEX FUND-REGULAR-GROWTH;Regular Plan;Growth;INF1J2R01080;;9.9326;21-Aug-2026
153330;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND DIRECT PLAN GROWTH OPTION;Direct Plan;Growth;INF1J2R01023;;12.0219;21-Aug-2026
153331;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND REGULAR PLAN GROWTH OPTION;Regular Plan;Growth;INF1J2R01031;;11.8901;21-Aug-2026
153956;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - DIRECT GROWTH;Direct Plan;Growth;INF1J2R01122;;10.3368;21-Aug-2026
153955;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - REGULAR GROWTH;Regular Plan;Growth;INF1J2R01130;;10.2832;21-Aug-2026

Kotak Mahindra Mutual Fund
152038;Kotak  BSE Housing Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF174KA1OU1;;13.243;21-Aug-2026
152040;Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF174KA1OV9;INF174KA1OW7;13.243;21-Aug-2026
152039;Kotak BSE Housing Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF174KA1OX5;;13.456;21-Aug-2026
152037;Kotak BSE Housing Index Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF174KA1OY3;INF174KA1OZ0;13.454;21-Aug-2026
152755;Kotak BSE PSU Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF174KA1SL1;;9.453;21-Aug-2026
152754;Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment;Direct Plan;IDCW Payout and Reinvestment;INF174KA1SM9;INF174KA1SN7;9.453;21-Aug-2026
152752;Kotak BSE PSU Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF174KA1SI7;;9.328;21-Aug-2026
152753;Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment;Regular Plan;IDCW Payout and Reinvestment;INF174KA1SJ5;INF174KA1SK3;9.328;21-Aug-2026
153284;Kotak BSE Sensex Index Fund - Regular - Growth;Regular Plan;Growth;INF174KA1US2;;10.34;21-Aug-2026
153285;Kotak BSE Sensex Index Fund - Regular - IDCW;Regular Plan;IDCW;INF174KA1UT0;INF174KA1UU8;10.34;21-Aug-2026
153286;Kotak BSE Sensex Index Fund- Direct - Growth;Direct Plan;Growth;INF174KA1UV6;;10.366;21-Aug-2026
153287;Kotak BSE Sensex Index Fund- Direct - IDCW;Direct Plan;IDCW;INF174KA1UQ6;INF174KA1UR4;10.367;21-Aug-2026
153313;Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - Growth;Direct Plan;Growth;INF174KA1UX2;;11.1538;21-Aug-2026
153312;Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - IDCW;Direct Plan;IDCW;INF174KA1UY0;INF174KA1UZ7;11.1536;21-Aug-2026
153311;Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - Growth;Regular Plan;Growth;INF174KA1VA8;;11.1204;21-Aug-2026
153310;Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - IDCW;Regular Plan;IDCW;INF174KA1VB6;INF174KA1VC4;11.1203;21-Aug-2026
152869;Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-GROWTH Option;Direct Plan;GROWTH Option;INF174KA1TF1;;11.5547;21-Aug-2026
152868;Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-IDCW;Direct Plan;IDCW;INF174KA1SU2;INF174KA1SV0;11.5528;21-Aug-2026
152866;Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-GROWTH;Regular Plan;GROWTH;INF174KA1SW8;;11.5075;21-Aug-2026
152867;Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-IDCW;Regular Plan;IDCW;INF174KA1SX6;INF174KA1SY4;11.5075;21-Aug-2026
153372;Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-Growth;Direct Plan;Growth;INF174KA1VK7;;11.0515;21-Aug-2026
153373;Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-IDCW;Direct Plan;IDCW;INF174KA1VL5;INF174KA1VM3;11.0505;21-Aug-2026
153375;Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-Growth;Regular Plan;Growth;INF174KA1VN1;;11.0144;21-Aug-2026
