Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
153894;THE WEALTH COMPANY ARITRAGE FUND REGULAR IDCW;Regular Plan;IDCW;INF2F0001289;INF2F0001297;10.4832;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Equity Savings )


ICICI Prudential Mutual Fund
133051;ICICI Prudential Equity Savings Fund - Cumulative option;Regular Plan;Cumulative;INF109KA14I5;;23.33;20-Aug-2026
133054;ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option;Direct Plan;Cumulative;INF109KA11J9;;25.17;20-Aug-2026
133052;ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109KA13J5;INF109KA16J8;15.74;20-Aug-2026
133053;ICICI Prudential Equity Savings Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109KA16I0;INF109KA19I4;13.19;20-Aug-2026

Open Ended Schemes ( Solution Oriented Scheme - Retirement Fund )


ICICI Prudential Mutual Fund
146721;ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1TW4;;32.06;20-Aug-2026
146720;ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1TX2;;32.07;20-Aug-2026
146722;ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option;Regular Plan;Growth;INF109KC1TU8;;28.59;20-Aug-2026
146723;ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option;Regular Plan;IDCW;INF109KC1TV6;;28.59;20-Aug-2026
146716;ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1UA8;;20.3864;20-Aug-2026
146718;ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1UB6;;20.3860;20-Aug-2026
146717;ICICI Prudential Retirement Fund - Hybrid Conservative - Growth Option;Regular Plan;Growth;INF109KC1TY0;;18.4726;20-Aug-2026
146719;ICICI Prudential Retirement Fund - Hybrid Conservative - IDCW Option;Regular Plan;IDCW;INF109KC1TZ7;;18.4725;20-Aug-2026
146727;ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1UE0;;17.2297;20-Aug-2026
146725;ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1UF7;;17.2296;20-Aug-2026
146726;ICICI Prudential Retirement Fund - Pure Debt - Growth Option;Regular Plan;Growth;INF109KC1UC4;;15.7149;20-Aug-2026
146724;ICICI Prudential Retirement Fund - Pure Debt - IDCW Option;Regular Plan;IDCW;INF109KC1UD2;;15.7151;20-Aug-2026
146349;ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option;Direct Plan;Growth;INF109KC1TS2;;39.99;20-Aug-2026
146348;ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KC1TT0;;39.98;20-Aug-2026
146346;ICICI Prudential Retirement Fund - Pure Equity - Growth Option;Regular Plan;Growth;INF109KC1TQ6;;35.76;20-Aug-2026
146347;ICICI Prudential Retirement Fund - Pure Equity - IDCW Option;Regular Plan;IDCW;INF109KC1TR4;;35.76;20-Aug-2026

Open Ended Schemes ( Solution Oriented Scheme - Children’s Fund )


ICICI Prudential Mutual Fund
120579;ICICI Prudential Children's Fund - Direct Plan;Direct Plan;Growth;INF109K01Y49;;365.93;20-Aug-2026
101127;ICICI Prudential Children's Fund - Regular Plan;Regular Plan;Growth;INF109K01605;;330.15;20-Aug-2026

Open Ended Schemes ( Other Scheme - Index Funds )


Angel One Mutual Fund
153529;ANGEL ONE NIFTY 50 INDEX FUND-DIRECT-GROWTH;Direct Plan;Growth;INF1J2R01072;;9.9862;20-Aug-2026
153530;ANGEL ONE NIFTY 50 INDEX FUND-REGULAR-GROWTH;Regular Plan;Growth;INF1J2R01080;;9.9245;20-Aug-2026
153330;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND DIRECT PLAN GROWTH OPTION;Direct Plan;Growth;INF1J2R01023;;12.0118;20-Aug-2026
153331;ANGEL ONE NIFTY TOTAL MARKET INDEX FUND REGULAR PLAN GROWTH OPTION;Regular Plan;Growth;INF1J2R01031;;11.8803;20-Aug-2026
153956;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - DIRECT GROWTH;Direct Plan;Growth;INF1J2R01122;;10.3537;20-Aug-2026
153955;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 INDEX FUND - REGULAR GROWTH;Regular Plan;Growth;INF1J2R01130;;10.3002;20-Aug-2026

ICICI Prudential Mutual Fund
141839;ICICI Prudential BSE Sensex Index Fund - Cumulative Option;Regular Plan;Cumulative;INF109KB17W7;;25.5583;20-Aug-2026
141841;ICICI Prudential BSE Sensex Index Fund - Direct Plan - Cumulative Option;Direct Plan;Cumulative;INF109KB10X0;;25.9109;20-Aug-2026
141842;ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option;Direct Plan;IDCW;INF109KB12X6;;25.9107;20-Aug-2026
141840;ICICI Prudential BSE Sensex Index Fund - IDCW Option;Regular Plan;IDCW;INF109KB19W3;;25.5590;20-Aug-2026
153412;ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109K1A054;INF109K1A047;11.0203;20-Aug-2026
153410;ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109K1A070;INF109K1A088;11.0424;20-Aug-2026
153411;ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K1A062;;11.0424;20-Aug-2026
153409;ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Growth;Regular Plan;Growth;INF109K1A039;;11.0203;20-Aug-2026
150452;ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC11D8;;16.8137;20-Aug-2026
150453;ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC12D6;INF109KC13D4;16.8112;20-Aug-2026
150454;ICICI Prudential Nifty 200 Momentum 30 Index Fund - Growth;Regular Plan;Growth;INF109KC18C5;;16.3909;20-Aug-2026
150451;ICICI Prudential Nifty 200 Momentum 30 Index Fund - IDCW;Regular Plan;IDCW;INF109KC19C3;INF109KC10D0;16.3905;20-Aug-2026
101349;ICICI Prudential Nifty 50 Index Fund - Cumulative Option;Regular Plan;Cumulative;INF109K01PI0;;245.6592;20-Aug-2026
120620;ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option;Direct Plan;Cumulative;INF109K012M7;;256.4772;20-Aug-2026
135391;ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option;Direct Plan;IDCW;INF109KB1NL1;INF109KB1NM9;34.4905;20-Aug-2026
135390;ICICI Prudential Nifty 50 Index Fund - IDCW Option;Regular Plan;IDCW;INF109KB1NN7;INF109KB1NO5;32.7275;20-Aug-2026
153161;ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC16Y3;;10.6309;20-Aug-2026
153159;ICICI Prudential Nifty 500 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC18Y9;INF109KC17Y1;10.6307;20-Aug-2026
153162;ICICI Prudential Nifty 500 Index Fund - Growth;Regular Plan;Growth;INF109KC13Y0;;10.5302;20-Aug-2026
153160;ICICI Prudential Nifty 500 Index Fund - IDCW;Regular Plan;IDCW;INF109KC15Y5;INF109KC14Y8;10.5303;20-Aug-2026
150643;ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC16J4;;23.7073;20-Aug-2026
150644;ICICI Prudential Nifty Auto Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC17J2;INF109KC18J0;23.7072;20-Aug-2026
150645;ICICI Prudential Nifty Auto Index Fund - Growth;Regular Plan;Growth;INF109KC13J1;;23.2072;20-Aug-2026
150646;ICICI Prudential Nifty Auto Index Fund - IDCW;Regular Plan;IDCW;INF109KC14J9;INF109KC15J6;23.2076;20-Aug-2026
149858;ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth;Direct Plan;Growth;INF109KC11A4;;16.6096;20-Aug-2026
149861;ICICI Prudential Nifty Bank Index Fund - Direct Plan IDCW;Direct Plan;IDCW;INF109KC12A2;INF109KC13A0;16.6094;20-Aug-2026
149859;ICICI Prudential Nifty Bank Index Fund - Growth;Regular Plan;Growth;INF109KC1Z89;;16.1332;20-Aug-2026
149860;ICICI Prudential Nifty Bank Index Fund - IDCW;Regular Plan;IDCW;INF109KC1Z97;INF109KC10A6;16.1331;20-Aug-2026
150734;ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109KC16K2;INF109KC17K0;13.3736;20-Aug-2026
150735;ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109KC19K6;INF109KC10L3;13.4688;20-Aug-2026
150733;ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC18K8;;13.4696;20-Aug-2026
150732;ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth;Regular Plan;Growth;INF109KC15K4;;13.3735;20-Aug-2026
150468;ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC13E2;;10.9040;20-Aug-2026
150469;ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC14E0;INF109KC15E7;10.9093;20-Aug-2026
150466;ICICI Prudential Nifty IT Index Fund - Growth;Regular Plan;Growth;INF109KC10E8;;10.6712;20-Aug-2026
150467;ICICI Prudential Nifty IT Index Fund - IDCW;Regular Plan;IDCW;INF109KC11E6;INF109KC12E4;10.6713;20-Aug-2026
152482;ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC12U0;;12.6799;20-Aug-2026
152483;ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC13U8;INF109KC14U6;12.6798;20-Aug-2026
152481;ICICI Prudential Nifty LargeMidcap 250 Index Fund - Growth;Regular Plan;Growth;INF109KC15U3;;12.5168;20-Aug-2026
152484;ICICI Prudential Nifty LargeMidcap 250 Index Fund - IDCW;Regular Plan;IDCW;INF109KC16U1;INF109KC17U9;12.5163;20-Aug-2026
149389;ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC1W58;;20.9319;20-Aug-2026
149391;ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC1W66;INF109KC1W74;20.9315;20-Aug-2026
149390;ICICI Prudential Nifty Midcap 150 Index Fund - Growth;Regular Plan;Growth;INF109KC1W25;;20.2578;20-Aug-2026
149388;ICICI Prudential Nifty Midcap 150 Index Fund - IDCW;Regular Plan;IDCW;INF109KC1W33;INF109KC1W41;20.2574;20-Aug-2026
120684;ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth;Direct Plan;Growth;INF109K01Y80;;69.0517;20-Aug-2026
120683;ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW;Direct Plan;IDCW;INF109K01Y64;INF109K01Y72;69.0258;20-Aug-2026
112957;ICICI Prudential Nifty Next 50 Index Fund - Growth;Regular Plan;Growth;INF109K01IF1;;65.2547;20-Aug-2026
112958;ICICI Prudential Nifty Next 50 Index Fund -IDCW;Regular Plan;IDCW;INF109K01PR1;INF109K01IE4;65.2539;20-Aug-2026
150930;ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC11M9;;20.4615;20-Aug-2026
150928;ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC12M7;INF109KC13M5;20.4625;20-Aug-2026
150929;ICICI Prudential Nifty Pharma Index Fund - Growth;Regular Plan;Growth;INF109KC18L6;;19.9873;20-Aug-2026
150931;ICICI Prudential Nifty Pharma Index Fund - IDCW;Regular Plan;IDCW;INF109KC19L4;INF109KC10M1;19.9873;20-Aug-2026
153679;ICICI Prudential Nifty Private Bank Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K1A369;;9.8726;20-Aug-2026
153676;ICICI Prudential Nifty Private Bank Index Fund - Growth;Regular Plan;Growth;INF109K1A351;;9.8129;20-Aug-2026
149224;ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW;Regular Plan;Annual - IDCW;INF109KC1S62;INF109KC1S70;13.2398;20-Aug-2026
149227;ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW;Direct Plan;Annual - IDCW;INF109KC1T46;INF109KC1T53;13.3636;20-Aug-2026
149210;ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth;Direct Plan;Growth;INF109KC1S88;;13.3636;20-Aug-2026
149208;ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth;Regular Plan;Growth;INF109KC1S13;;13.2400;20-Aug-2026
150731;ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109KC12L9;INF109KC13L7;13.3219;20-Aug-2026
150730;ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109KC15L2;INF109KC16L0;13.4135;20-Aug-2026
150729;ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC14L5;;13.4131;20-Aug-2026
150728;ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth;Regular Plan;Growth;INF109KC11L1;;13.3219;20-Aug-2026
151209;ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109KC11P2;INF109KC12P0;12.7861;20-Aug-2026
151210;ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109KC14P6;INF109KC15P3;12.8804;20-Aug-2026
151211;ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC13P8;;12.8805;20-Aug-2026
151208;ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth;Regular Plan;Growth;INF109KC10P4;;12.7863;20-Aug-2026
149996;ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109KC12B0;INF109KC13B8;13.1814;20-Aug-2026
149997;ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109KC15B3;INF109KC16B1;13.2677;20-Aug-2026
149999;ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC14B6;;13.2676;20-Aug-2026
149998;ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth;Regular Plan;Growth;INF109KC11B2;;13.1814;20-Aug-2026
149283;ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC1V18;;18.8377;20-Aug-2026
149284;ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC1V26;INF109KC1V34;18.8370;20-Aug-2026
149281;ICICI Prudential Nifty Smallcap 250 Index Fund - Growth;Regular Plan;Growth;INF109KC1U84;;18.3006;20-Aug-2026
149282;ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW;Regular Plan;IDCW;INF109KC1U92;INF109KC1V00;18.3013;20-Aug-2026
153614;ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K1A310;;9.5185;20-Aug-2026
153616;ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K1A336;INF109K1A328;9.5190;20-Aug-2026
153613;ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Growth;Regular Plan;Growth;INF109K1A286;;9.4574;20-Aug-2026
153615;ICICI Prudential Nifty Top 15 Equal Weight Index Fund - IDCW;Regular Plan;IDCW;INF109K1A302;INF109K1A294;9.4574;20-Aug-2026
153546;ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K1A252;;10.0504;20-Aug-2026
153547;ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K1A278;INF109K1A260;10.0500;20-Aug-2026
153544;ICICI Prudential Nifty200 Quality 30 Index Fund - Growth;Regular Plan;Growth;INF109K1A229;;9.9940;20-Aug-2026
153545;ICICI Prudential Nifty200 Quality 30 Index Fund - IDCW;Regular Plan;IDCW;INF109K1A245;INF109K1A237;9.9937;20-Aug-2026
152936;ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC13X2;;10.9943;20-Aug-2026
152933;ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC15X7;INF109KC14X0;10.9942;20-Aug-2026
152934;ICICI Prudential Nifty200 Value 30 Index Fund - Growth;Regular Plan;Growth;INF109KC10X8;;10.8823;20-Aug-2026
152935;ICICI Prudential Nifty200 Value 30 Index Fund - IDCW;Regular Plan;IDCW;INF109KC12X4;INF109KC11X6;10.8823;20-Aug-2026
150639;ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth;Direct Plan;Growth;INF109KC10J7;;17.3072;20-Aug-2026
150640;ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW;Direct Plan;IDCW;INF109KC11J5;INF109KC12J3;17.3069;20-Aug-2026
150637;ICICI Prudential Nifty50 Equal Weight Index Fund- Growth;Regular Plan;Growth;INF109KC17I4;;16.9017;20-Aug-2026
150638;ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW;Regular Plan;IDCW;INF109KC18I2;INF109KC19I0;16.9015;20-Aug-2026
152365;ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KC16T3;;10.1338;20-Aug-2026
152367;ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC17T1;INF109KC18T9;10.1337;20-Aug-2026
152366;ICICI Prudential Nifty50 Value 20 Index Fund - Growth;Regular Plan;Growth;INF109KC19T7;;10.0204;20-Aug-2026
152364;ICICI Prudential Nifty50 Value 20 Index Fund - IDCW;Regular Plan;IDCW;INF109KC10U4;INF109KC11U2;10.0203;20-Aug-2026

Taurus Mutual Fund
118881;Taurus Nifty 50 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CQ5;;49.2452;20-Aug-2026
118882;Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CR3;INF044D01CS1;46.0879;20-Aug-2026
112948;Taurus Nifty 50 Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01948;;46.0985;20-Aug-2026
112949;Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01914;INF044D01922;29.3916;20-Aug-2026

Open Ended Schemes ( Other Scheme - Gold ETF )


ICICI Prudential Mutual Fund
113076;ICICI Prudential Gold ETF;;;INF109KC1NT3;;133.3762;20-Aug-2026

LIC Mutual Fund
151961;LIC MF Gold Exchange Traded Fund;;;INF767K01SM1;;140.3497;20-Aug-2026

Quantum Mutual Fund
107693;Quantum Gold ETF;;;INF082J01408;;129.0900;20-Aug-2026

The Wealth Company Mutual Fund
154092;The Wealth Company Gold ETF;Regular Plan;Growth;INF2F0001370;;154.8779;20-Aug-2026

Open Ended Schemes ( Other Scheme - Other  ETFs )


Angel One Mutual Fund
153451;ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH;Direct Plan;Growth;INF1J2R01056;;1073.339;20-Aug-2026
153531;ANGEL ONE NIFTY 50 ETF;Direct Plan;;INF1J2R01064;;10.0152;20-Aug-2026
153332;ANGEL ONE NIFTY TOTAL MARKET ETF;Direct Plan;;INF1J2R01015;;12.0244;20-Aug-2026
153957;ANGEL ONE NIFTY TOTAL MARKET MOMENTUM QUALITY 50 ETF;Direct Plan;;INF1J2R01148;;10.361;20-Aug-2026

ICICI Prudential Mutual Fund
141957;BHARAT 22 ETF;Regular Plan;;INF109KB15Y7;;115.1533;20-Aug-2026
143247;ICICI Prudential BSE 500 ETF;;;INF109KC1V59;;39.8140;20-Aug-2026
153378;ICICI Prudential BSE Liquid Rate ETF - Growth;Regular Plan;Growth;INF109K1A021;;1076.0143;20-Aug-2026
144947;ICICI Prudential BSE Liquid Rate ETF - IDCW;Regular Plan;IDCW;INF109KC1KT9;;1000.0000;20-Aug-2026
139519;ICICI Prudential BSE Midcap Select ETF;;;INF109KC10W0;;19.9171;20-Aug-2026
101705;ICICI Prudential BSE Sensex ETF;;;INF346A01034;;892.3707;20-Aug-2026
151196;ICICI Prudential Nifty 10 yr Benchmark G-sec ETF;;;INF109KC18O0;;264.3373;20-Aug-2026
123004;ICICI Prudential Nifty 100 ETF;;;INF109KC16V9;;28.3619;20-Aug-2026
141596;ICICI Prudential Nifty 100 Low Volatility 30 ETF;;;INF109KC19U5;;22.4159;20-Aug-2026
150455;ICICI Prudential Nifty 200 Momentum 30 ETF;;;INF109KC17C7;;31.4543;20-Aug-2026
151907;ICICI Prudential Nifty 200 Quality 30 ETF;;;INF109KC18V5;;21.4613;20-Aug-2026
149928;ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF;;;INF109KC14A8;;66.2392;20-Aug-2026
121366;ICICI Prudential Nifty 50 ETF;;;INF109K012R6;;274.8948;20-Aug-2026
148456;ICICI Prudential Nifty Alpha Low- Volatility 30 ETF;;;INF109KC17V7;;28.2083;20-Aug-2026
149463;ICICI Prudential Nifty Auto ETF;;;INF109KC10V2;;30.3834;20-Aug-2026
147483;ICICI Prudential Nifty Bank ETF;;;INF109KC15I8;;59.1301;20-Aug-2026
151207;ICICI Prudential Nifty Commodities ETF;;;INF109KC19O8;;99.6953;20-Aug-2026
153397;ICICI Prudential Nifty EV & New Age Automotive ETF;;;INF109K1A153;;33.8906;20-Aug-2026
150879;ICICI Prudential Nifty Financial Services Ex-BaNk ETF;;;INF109KC17L8;;33.3861;20-Aug-2026
149072;ICICI Prudential Nifty FMCG ETF;;;INF109KC19V3;;51.4620;20-Aug-2026
148957;ICICI Prudential Nifty Healthcare ETF;;;INF109KC1Q72;;169.0538;20-Aug-2026
149285;ICICI Prudential Nifty India Consumption ETF;;;INF109KC1V42;;125.2538;20-Aug-2026
150526;ICICI Prudential Nifty Infrastructure ETF;;;INF109KC16E5;;96.2949;20-Aug-2026
148466;ICICI Prudential Nifty IT ETF;;;INF109KC16I6;;34.1217;20-Aug-2026
152769;ICICI Prudential Nifty Metal ETF;;;INF109KC19W1;;13.1410;20-Aug-2026
147921;ICICI Prudential Nifty Midcap 150 ETF;;;INF109KC11W8;;24.2147;20-Aug-2026
144587;ICICI Prudential Nifty Next 50 ETF;;;INF109KC1NS5;;78.3510;20-Aug-2026
152748;ICICI Prudential Nifty Oil & Gas ETF;;;INF109KC18W3;;11.3527;20-Aug-2026
147530;ICICI Prudential Nifty Private Bank ETF;;;INF109KC18U7;;27.7781;20-Aug-2026
151572;ICICI Prudential Nifty PSU Bank ETF;;;INF109KC10S8;;87.4453;20-Aug-2026
154404;ICICI Prudential Nifty Smallcap 250 ETF;;;INF109K1A476;;18.3716;20-Aug-2026
153617;ICICI Prudential Nifty Top 15 Equal Weight ETF;;;INF109K1A344;;9.9659;20-Aug-2026
152932;ICICI Prudential Nifty200 Value 30 ETF;;;INF109KC16X5;;15.1797;20-Aug-2026
139455;ICICI Prudential Nifty50 Value 20 ETF;;;INF109KC11V0;;13.6222;20-Aug-2026
149464;ICICI PRUDENTIAL SILVER ETF;;;INF109KC1Y56;;235.6219;20-Aug-2026

Quantum Mutual Fund
108479;Quantum Nifty 50 ETF;;;INF082J01499;;266.9524;20-Aug-2026

Open Ended Schemes ( Other Scheme - FoF Domestic )


Angel One Mutual Fund
153828;ANGEL ONE GOLD ETF FOF - REGULAR GROWTH;Regular Plan;Growth;INF1J2R01106;;14.0852;20-Aug-2026
153827;ANGEL ONE GOLD ETF FOF- DIRECT GROWTH;Direct Plan;Growth;INF1J2R01098;;14.1518;20-Aug-2026
154206;ANGEL ONE SILVER ETF FOF -DIRECT GROWTH;Direct Plan;Growth;INF1J2R01155;;8.1378;20-Aug-2026
154207;ANGEL ONE SILVER ETF FOF -REGULAR GROWTH;Regular Plan;Growth;INF1J2R01163;;8.1186;20-Aug-2026

ICICI Prudential Mutual Fund
143904;ICICI Prudential BHARAT 22 FOF - Cumulative Option;Regular Plan;Cumulative;INF109KC1FW3;;33.5935;20-Aug-2026
143903;ICICI Prudential BHARAT 22 FOF - Direct Plan Cumulative Option;Direct Plan;Cumulative;INF109KC1FX1;;33.6056;20-Aug-2026
149331;ICICI Prudential BSE 500 ETF FOF - Direct Plan - Growth;Direct Plan;Growth;INF109KC1V91;;16.1747;20-Aug-2026
149333;ICICI Prudential BSE 500 ETF FOF - Direct Plan - IDCW;Direct Plan;IDCW;INF109KC1W09;INF109KC1W17;16.1743;20-Aug-2026
149334;ICICI Prudential BSE 500 ETF FOF - Growth;Regular Plan;Growth;INF109KC1V67;;15.8191;20-Aug-2026
149332;ICICI Prudential BSE 500 ETF FOF - IDCW;Regular Plan;IDCW;INF109KC1V75;INF109KC1V83;15.8190;20-Aug-2026
120702;ICICI Prudential Diversified Debt Strategy Active FOF  - Direct Plan - Growth;Direct Plan;Growth;INF109K01X73;;49.9673;20-Aug-2026
120703;ICICI Prudential Diversified Debt Strategy Active FOF - Direct Plan -  IDCW;Direct Plan;IDCW;INF109K01X57;INF109K01X65;43.9909;20-Aug-2026
102141;ICICI Prudential Diversified Debt Strategy Active FOF - Growth;Regular Plan;Growth;INF109K01878;;47.9254;20-Aug-2026
102143;ICICI Prudential Diversified Debt Strategy Active FOF - IDCW;Regular Plan;IDCW;INF109K01FS0;INF109K01886;41.8033;20-Aug-2026
154266;ICICI Prudential Diversified Equity All Cap Active FOF - Direct Plan - Growth;Direct Plan;Growth;INF109K1A468;;11.0524;20-Aug-2026
154265;ICICI Prudential Diversified Equity All Cap Active FOF - Growth;Regular Plan;Growth;INF109K1A450;;11.0026;20-Aug-2026
120685;ICICI Prudential Gold ETF FOF - Direct Plan - Growth;Direct Plan;Growth;INF109K01U92;;49.9012;20-Aug-2026
120686;ICICI Prudential Gold ETF FOF - Direct Plan - IDCW;Direct Plan;IDCW;INF109K01U76;INF109K01U84;49.9058;20-Aug-2026
115833;ICICI Prudential Gold ETF FOF - Growth;Regular Plan;Growth;INF109K01TK8;;48.0339;20-Aug-2026
