Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date

UTI Mutual Fund
151885;UTI Balanced Advantage Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AYV3;;13.2067;26-Aug-2026
151883;UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option;Direct Plan;IDCW;INF789F1AYW1;;13.2067;26-Aug-2026
151882;UTI Balanced Advantage Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AYT7;;12.6685;26-Aug-2026
151884;UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option;Regular Plan;IDCW;INF789F1AYU5;;12.6686;26-Aug-2026

Open Ended Schemes ( Hybrid Schemes - Multi Asset Allocation Fund )


AlphaGrep Mutual Fund
154438;ALPHAGREP MULTI ASSET ALLOCATION FUND-DIRECT-GROWTH;Direct Plan;Growth;INF2VOA01012;;10.3979;26-Aug-2026
154443;ALPHAGREP MULTI ASSET ALLOCATION FUND-DIRECT-IDCW;Direct Plan;IDCW;INF2VOA01038;INF2VOA01020;10.3979;26-Aug-2026
154440;ALPHAGREP MULTI ASSET ALLOCATION FUND-REGULAR-GROWTH;Regular Plan;Growth;INF2VOA01046;;10.3804;26-Aug-2026
154442;ALPHAGREP MULTI ASSET ALLOCATION FUND-REGULAR-IDCW;Regular Plan;IDCW;INF2VOA01061;INF2VOA01053;10.3804;26-Aug-2026

Canara Robeco Mutual Fund
153465;Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth;Direct Plan;Growth;INF760K01LH1;;11.7300;26-Aug-2026
153468;Canara Robeco Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF760K01LJ7;INF760K01LL3;11.7300;26-Aug-2026
153466;Canara Robeco Multi Asset Allocation Fund - Regular Plan - Growth;Regular Plan;Growth;INF760K01LG3;;11.5100;26-Aug-2026
153467;Canara Robeco Multi Asset Allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF760K01LI9;INF760K01LK5;11.5100;26-Aug-2026

Groww Mutual Fund
153821;Groww Multi Asset Allocation Fund Direct Growth;Direct Plan;Growth;INF666M01MA9;;10.607;26-Aug-2026
153852;Groww Multi Asset Allocation Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01MB7;INF666M01MC5;10.6038;26-Aug-2026
153851;Groww Multi Asset Allocation Fund Regular Growth;Regular Plan;Growth;INF666M01MD3;;10.4338;26-Aug-2026
153850;Groww Multi Asset Allocation Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01ME1;INF666M01MF8;10.4341;26-Aug-2026

Invesco Mutual Fund
153047;Invesco India Multi Asset Allocation Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1AC1;;13;26-Aug-2026
153049;Invesco India Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF205KA1AD9;INF205KA1AE7;12.98;26-Aug-2026
153046;Invesco India Multi Asset Allocation Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1999;;12.72;26-Aug-2026
153048;Invesco India Multi Asset Allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF205KA1AA5;INF205KA1AB3;12.72;26-Aug-2026

JM Financial Mutual Fund
154423;JM Multi Asset Allocation Fund (Direct) - Growth Option;Direct Plan;Growth Option;INF192K01NQ4;;10.5204;26-Aug-2026
154421;JM Multi Asset Allocation Fund (Direct) - IDCW;Direct Plan;IDCW Option;INF192K01NS0;INF192K01NR2;10.5204;26-Aug-2026
154424;JM Multi Asset Allocation Fund (Regular) - Growth Option;Regular Plan;Growth Option;INF192K01NT8;;10.4992;26-Aug-2026
154422;JM Multi Asset Allocation Fund (Regular) - IDCW;Regular Plan;IDCW Option;INF192K01NV4;INF192K01NU6;10.4992;26-Aug-2026

Mahindra Manulife Mutual Fund
152445;Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01BX0;INF174V01BY8;13.8173;26-Aug-2026
152444;Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01BU6;INF174V01BV4;13.2625;26-Aug-2026
152443;Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth;Direct Plan;Growth;INF174V01BW2;;14.6853;26-Aug-2026
152441;Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth;Regular Plan;Growth;INF174V01BT8;;14.1182;26-Aug-2026

Mirae Asset Mutual Fund
152344;Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01KZ6;;14.341;26-Aug-2026
152345;Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01LA7;INF769K01LB5;14.339;26-Aug-2026
152347;Mirae Asset Multi Asset Allocation Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01KW3;;13.771;26-Aug-2026
152346;Mirae Asset Multi Asset Allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01KX1;INF769K01KY9;13.764;26-Aug-2026

UTI Mutual Fund
120760;UTI Multi Asset Allocation Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F01VE6;;90.4857;26-Aug-2026
120761;UTI Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F01VC0;INF789F01VD8;35.5174;26-Aug-2026
111599;UTI Multi Asset Allocation Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F01AP6;;80.6185;26-Aug-2026
111602;UTI Multi Asset Allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789F01AN1;INF789F01AO9;30.1556;26-Aug-2026

Open Ended Schemes ( Hybrid Schemes - Arbitrage Fund )


Groww Mutual Fund
154320;Groww Arbitrage Fund Direct Growth;Direct Plan;Growth;INF666M01ON8;;10.1914;26-Aug-2026
154323;Groww Arbitrage Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01OO6;INF666M01OP3;10.1914;26-Aug-2026
154325;Groww Arbitrage Fund Regular Growth;Regular Plan;Growth;INF666M01OQ1;;10.1667;26-Aug-2026
154324;Groww Arbitrage Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01OR9;INF666M01OS7;10.1667;26-Aug-2026

Helios Mutual Fund
154257;Helios Arbitrage Fund - Direct Growth;Direct Plan;Growth;INF0R8701442;;10.23;26-Aug-2026
154259;Helios Arbitrage Fund - Direct IDCW;Direct Plan;IDCW;INF0R8701459;INF0R8701467;10.23;26-Aug-2026
154258;Helios Arbitrage Fund - Regular Growth;Regular Plan;Growth;INF0R8701418;;10.20;26-Aug-2026
154260;Helios Arbitrage Fund - Regular IDCW;Regular Plan;IDCW;INF0R8701426;INF0R8701434;10.20;26-Aug-2026

ICICI Prudential Mutual Fund
120364;ICICI Prudential Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K016O4;;39.4794;26-Aug-2026
120365;ICICI Prudential Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K017O2;INF109K015O6;17.8430;26-Aug-2026
104683;ICICI Prudential Arbitrage Fund - Growth;Regular Plan;Growth;INF109K01BF6;;36.5962;26-Aug-2026
104681;ICICI Prudential Arbitrage Fund - IDCW;Regular Plan;IDCW;INF109K01EF0;INF109K01BE9;15.4136;26-Aug-2026

Invesco Mutual Fund
130787;Invesco India Arbitrage Fund - Direct Plan - Annual Bonus;Direct Plan;Annual Bonus;INF205K01P68;;37.0992;26-Aug-2026
120401;Invesco India Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF205K01KR8;;37.1158;26-Aug-2026
120400;Invesco India Arbitrage Fund - Direct Plan - IDCW (Payout / Reinvestment);Direct Plan;IDCW;INF205K01KP2;INF205K01KQ0;20.1545;26-Aug-2026
105603;Invesco India Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF205K01122;;34.0597;26-Aug-2026
105604;Invesco India Arbitrage Fund - Regular Plan - IDCW (Payout / Reinvestment);Regular Plan;IDCW;INF205K01148;INF205K01130;18.1771;26-Aug-2026

Jio BlackRock Mutual Fund
154076;JioBlackRock Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001101;;10.4551;26-Aug-2026
154638;JioBlackRock Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001259;;9.9692;26-Aug-2026

JM Financial Mutual Fund
133395;JM Arbitrage Fund (Direct) - Annual Bonus Option - Principal Units;Direct Plan;Annual Bonus Option - Principal Units;INF192K01GX4;;19.1061;26-Aug-2026
135173;JM Arbitrage Fund (Direct) - Annual IDCW;Direct Plan;Annual IDCW Option;INF192K01KY4;INF192K01KZ1;16.9272;26-Aug-2026
130604;JM Arbitrage Fund (Direct) - Bonus Option - Principal Units;Direct Plan;Bonus Option - Principal Units;INF192K01GL9;;19.9062;26-Aug-2026
120482;JM Arbitrage Fund (Direct) - Growth Option;Direct Plan;Growth Option;INF192K01BN6;;37.1977;26-Aug-2026
135171;JM Arbitrage Fund (Direct) - Half Yearly IDCW;Direct Plan;Half Yearly IDCW Option;INF192K01KU2;INF192K01KV0;17.2059;26-Aug-2026
135172;JM Arbitrage Fund (Direct) - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF192K01KM9;INF192K01KN7;15.0208;26-Aug-2026
135174;JM Arbitrage Fund (Direct) - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF192K01KQ0;INF192K01KR8;17.6758;26-Aug-2026
120481;JM Arbitrage Fund (Direct)- IDCW;Direct Plan;IDCW Option;INF192K01BL0;INF192K01BM8;17.5289;26-Aug-2026
135167;JM Arbitrage Fund (Regular) - Annual IDCW;Regular Plan;Annual IDCW Option;INF192K01KW8;INF192K01KX6;15.291;26-Aug-2026
130603;JM Arbitrage Fund (Regular) - Bonus Option - Principal Units;Regular Plan;Bonus Option - Principal Units;INF192K01GJ3;;18.816;26-Aug-2026
103780;JM Arbitrage Fund (Regular) - Growth Option;Regular Plan;Growth Option;INF192K01510;;34.6107;26-Aug-2026
135170;JM Arbitrage Fund (Regular) - Half Yearly IDCW;Regular Plan;Half Yearly IDCW Option;INF192K01KS6;INF192K01KT4;15.4021;26-Aug-2026
103781;JM Arbitrage Fund (Regular) - IDCW ;Regular Plan;IDCW Option;INF192K01494;INF192K01502;16.0641;26-Aug-2026
135168;JM Arbitrage Fund (Regular) - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF192K01KK3;INF192K01KL1;13.6076;26-Aug-2026
135169;JM Arbitrage Fund (Regular) - Quarterly IDCW;Regular Plan;Quarterly IDCW Option;INF192K01KO5;INF192K01KP2;15.6302;26-Aug-2026

Mahindra Manulife Mutual Fund
148470;Mahindra Manulife Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01AC6;INF174V01AB8;13.1140;26-Aug-2026
148468;Mahindra Manulife Arbitrage Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01AA0;;13.7154;26-Aug-2026
148467;Mahindra Manulife Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01978;;13.0606;26-Aug-2026
148469;Mahindra Manulife Arbitrage Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01994;INF174V01986;12.4595;26-Aug-2026

Mirae Asset Mutual Fund
148401;Mirae Asset Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01FS1;;14.511;26-Aug-2026
148402;Mirae Asset Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01FR3;INF769K01FT9;14.491;26-Aug-2026
148400;Mirae Asset Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01FP7;;13.861;26-Aug-2026
148403;Mirae Asset Arbitrage Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01FO0;INF769K01FQ5;13.860;26-Aug-2026

NJ Mutual Fund
150367;NJ Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF0J8L01065;;13.0719;26-Aug-2026
150366;NJ Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF0J8L01057;;12.7046;26-Aug-2026

SBI Mutual Fund
119574;SBI Arbitrage Fund - Direct Plan - Gr;Direct Plan;Growth;INF200K01QU0;;38.5532;26-Aug-2026
119567;SBI Arbitrage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01QS4;INF200K01QT2;20.8308;26-Aug-2026
104457;SBI Arbitrage Fund - Regular Plan - Gr;Regular Plan;Growth;INF200K01156;;36.0530;26-Aug-2026
104458;SBI Arbitrage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01131;INF200K01149;18.9599;26-Aug-2026

UTI Mutual Fund
120795;UTI Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789FB1RG6;;40.0338;26-Aug-2026
120796;UTI Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789FB1RE1;INF789FB1RF8;23.418;26-Aug-2026
104075;UTI Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789FB1RJ0;;37.3914;26-Aug-2026
104074;UTI Arbitrage Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789FB1RH4;INF789FB1RI2;21.1234;26-Aug-2026

WhiteOak Capital Mutual Fund
152849;WhiteOak Capital Arbitrage Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01910;;11.459;26-Aug-2026
152850;WhiteOak Capital Arbitrage Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01928;;11.293;26-Aug-2026

Zerodha Mutual Fund
154619;Zerodha Arbitrage Fund - Direct - Growth;Direct Plan;Growth Option;INF0R8F01232;;9.9901;26-Aug-2026

Open Ended Schemes ( Hybrid Schemes - Equity Savings Fund )


Invesco Mutual Fund
146457;Invesco India Equity Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1049;;19.0457;26-Aug-2026
146458;Invesco India Equity Savings Fund - Direct Plan - IDCW (Payout / Reinvestment);Direct Plan;IDCW;INF205KA1064;INF205KA1031;18.9893;26-Aug-2026
146456;Invesco India Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1023;;16.8315;26-Aug-2026
146455;Invesco India Equity Savings Fund - Regular Plan - IDCW (Payout / Reinvestment);Regular Plan;IDCW;INF205KA1015;INF205KA1056;16.8305;26-Aug-2026

Mahindra Manulife Mutual Fund
140444;Mahindra Manulife Equity Savings Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01184;;25.8020;26-Aug-2026
140447;Mahindra Manulife Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01150;;21.7182;26-Aug-2026
140442;Mahindra Manulife Equity Savings Fund -Direct Plan -Quarterly IDCW;Direct Plan;Quarterly IDCW;INF174V01192;INF174V01200;17.7299;26-Aug-2026
140446;Mahindra Manulife Equity Savings Fund -Regular Plan -Quarterly IDCW;Regular Plan;Quarterly IDCW;INF174V01168;INF174V01176;14.1724;26-Aug-2026

Mirae Asset Mutual Fund
145693;Mirae Asset Equity Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01EK1;;23.161;26-Aug-2026
145694;Mirae Asset Equity Savings Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01EJ3;INF769K01EM7;13.851;26-Aug-2026
145695;Mirae Asset Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01EI5;;21.396;26-Aug-2026
145696;Mirae Asset Equity Savings Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01EH7;INF769K01EL9;12.664;26-Aug-2026

UTI Mutual Fund
144490;UTI Equity Savings Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1A777;;20.3921;26-Aug-2026
144491;UTI Equity Savings Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F1A769;INF789F1A751;20.3921;26-Aug-2026
144489;UTI Equity Savings Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF789F1A819;INF789F1A801;20.3932;26-Aug-2026
144488;UTI Equity Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF789F1A850;INF789F1A843;20.392;26-Aug-2026
144484;UTI Equity Savings Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1A744;;18.9604;26-Aug-2026
144485;UTI Equity Savings Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789F1A736;INF789F1A728;18.9604;26-Aug-2026
144486;UTI Equity Savings Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF789F1A793;INF789F1A785;18.9605;26-Aug-2026
144487;UTI Equity Savings Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF789F1A835;INF789F1A827;18.9604;26-Aug-2026

Open Ended Schemes ( Life Cycle Funds - Life Cycle Fund with Maturity of 10 Years )


Zerodha Mutual Fund
154436;Zerodha Life Cycle Fund 2036 - Direct - Growth;Direct Plan;Growth Option;;;10.1722;26-Aug-2026

Open Ended Schemes ( Life Cycle Funds - Life Cycle Fund with Maturity of 15 Years )


Zerodha Mutual Fund
154437;Zerodha Life Cycle Fund 2041 - Direct - Growth;Direct Plan;Growth Option;;;10.1830;26-Aug-2026

Open Ended Schemes ( Index Funds - Equity Funds )


360 ONE Mutual Fund
151165;360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - Growth;Direct Plan;GROWTH Option;INF579M01AN2;;13.7719;26-Aug-2026
151166;360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - IDCW Payout;Direct Plan;IDCW Option;INF579M01AO0;;13.7719;26-Aug-2026
151164;360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - Growth;Regular Plan;GROWTH Option;INF579M01AL6;;13.6464;26-Aug-2026
151167;360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - IDCW Payout;Regular Plan;IDCW Option;INF579M01AM4;;13.6464;26-Aug-2026

Groww Mutual Fund
153704;Groww Nifty 50 Index Fund Direct Growth;Direct Plan;Growth;INF666M01KT3;;9.7149;26-Aug-2026
153709;Groww Nifty 50 Index Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01KU1;INF666M01KV9;9.7149;26-Aug-2026
153710;Groww Nifty 50 Index Fund Regular Growth;Regular Plan;Growth;INF666M01KW7;;9.641;26-Aug-2026
153711;Groww Nifty 50 Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01LJ2;INF666M01LK0;9.641;26-Aug-2026
153230;Groww Nifty India Railways PSU Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF666M01JK4;;7.8093;26-Aug-2026
153231;Groww Nifty India Railways PSU Index Fund - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01JL2;INF666M01JM0;7.809;26-Aug-2026
153232;Groww Nifty India Railways PSU Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF666M01JN8;;7.7436;26-Aug-2026
153233;Groww Nifty India Railways PSU Index Fund - Regular Plan - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01JO6;INF666M01JP3;7.7411;26-Aug-2026
153939;Groww Nifty Midcap 150 Index Fund Direct Growth;Direct Plan;Growth;INF666M01MP7;;10.5473;26-Aug-2026
153952;Groww Nifty Midcap 150 Index fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01MQ5;INF666M01MR3;10.5473;26-Aug-2026
153953;Groww Nifty Midcap 150 Index Fund Regular Growth;Regular Plan;Growth;INF666M01MS1;;10.4938;26-Aug-2026
153954;Groww Nifty Midcap 150 Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01MT9;INF666M01MU7;10.4938;26-Aug-2026
153786;Groww Nifty Next 50 Index Fund Direct Growth;Direct Plan;Growth;INF666M01LT1;;11.0404;26-Aug-2026
153797;Groww Nifty Next 50 Index Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01LU9;INF666M01LV7;11.0404;26-Aug-2026
153798;Groww Nifty Next 50 Index Fund Regular Growth;Regular Plan;Growth;INF666M01LW5;;10.9639;26-Aug-2026
153799;Groww Nifty Next 50 Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01LX3;INF666M01LY1;10.9639;26-Aug-2026
152636;Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01IF6;INF666M01IG4;10.4994;26-Aug-2026
152637;Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan Growth;Direct Plan;Growth;INF666M01IE9;;10.4995;26-Aug-2026
152635;Groww Nifty Non-Cyclical Consumer Index Fund - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01IC3;INF666M01ID1;10.3638;26-Aug-2026
152633;Groww Nifty Non-Cyclical Consumer Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF666M01IB5;;10.3649;26-Aug-2026
154346;Groww Nifty Private Bank Index Fund Direct Growth;Direct Plan;Growth;INF666M01OU3;;10.3372;26-Aug-2026
154352;Groww Nifty Private Bank Index Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01OV1;INF666M01OW9;10.3372;26-Aug-2026
154350;Groww Nifty Private Bank Index Fund Regular Growth;Regular Plan;Growth;INF666M01OX7;;10.3194;26-Aug-2026
154351;Groww Nifty Private Bank Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01OY5;INF666M01OZ2;10.3194;26-Aug-2026
154278;Groww Nifty PSU Bank Index Fund Direct Growth;Direct Plan;Growth;INF666M01OH0;;10.3006;26-Aug-2026
154283;Groww Nifty PSU Bank Index Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01OI8;INF666M01OJ6;10.2992;26-Aug-2026
154284;Groww Nifty PSU Bank Index Fund Regular Growth;Regular Plan;Growth;INF666M01OK4;;10.2769;26-Aug-2026
154285;Groww Nifty PSU Bank Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01OL2;INF666M01OM0;10.2769;26-Aug-2026
152431;Groww Nifty Smallcap 250 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF666M01HY9;;12.3253;26-Aug-2026
152436;Groww Nifty Smallcap 250 Index Fund - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01HZ6;INF666M01IA7;12.3304;26-Aug-2026
152433;Groww Nifty Smallcap 250 Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF666M01HV5;;12.1616;26-Aug-2026
152434;Groww Nifty Smallcap 250 Index Fund - Regular Plan - Regular Plan - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01HW3;INF666M01HX1;12.147;26-Aug-2026
154383;Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Direct Growth;Direct Plan;Growth;INF666M01PA2;;10.7164;26-Aug-2026
154385;Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01PB0;INF666M01PC8;10.7164;26-Aug-2026
154387;Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Regular Growth;Regular Plan;Growth;INF666M01PD6;;10.7045;26-Aug-2026
154386;Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01PE4;INF666M01PF1;10.7045;26-Aug-2026
152092;Groww Nifty Total Market Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF666M01HM4;;14.2137;26-Aug-2026
152125;Groww Nifty Total Market Index Fund - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01HN2;INF666M01HO0;14.2133;26-Aug-2026
152127;Groww Nifty Total Market Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF666M01HJ0;;13.9471;26-Aug-2026
152126;Groww Nifty Total Market Index Fund - Regular Plan - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01HK8;INF666M01HL6;13.9479;26-Aug-2026

Invesco Mutual Fund
154340;Invesco India BSE Sensex Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1BM8;;10.178;26-Aug-2026
154342;Invesco India BSE Sensex Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1BL0;;10.1634;26-Aug-2026
154343;Invesco India Nifty Bank Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF205KA1BO4;;10.6803;26-Aug-2026
154344;Invesco India Nifty Bank Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF205KA1BN6;;10.6617;26-Aug-2026

Jio BlackRock Mutual Fund
153787;JioBlackRock Nifty 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001044;;9.8206;26-Aug-2026
154633;JioBlackRock Nifty 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001200;;9.9655;26-Aug-2026
153788;JioBlackRock Nifty Midcap 150 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001077;;11.0950;26-Aug-2026
154643;JioBlackRock Nifty Midcap 150 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001341;;10.0708;26-Aug-2026
153789;JioBlackRock Nifty Next 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001085;;11.1237;26-Aug-2026
154644;JioBlackRock Nifty Next 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001358;;10.0403;26-Aug-2026
153790;JioBlackRock Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF22M001051;;10.9521;26-Aug-2026
154634;JioBlackRock Nifty Smallcap 250 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF22M001218;;10.0573;26-Aug-2026

Kotak Mahindra Mutual Fund
154571;Kotak Nifty Bank Index Fund - Direct - Growth;Direct Plan;Growth;INF174KA1C68;;10.017;26-Aug-2026
154569;Kotak Nifty Bank Index Fund - Direct - IDCW;Direct Plan;IDCW;INF174KA1C76;INF174KA1C84;10.017;26-Aug-2026
154570;Kotak Nifty Bank Index Fund - Regular - Growth;Regular Plan;Growth;INF174KA1C92;;10.016;26-Aug-2026
154572;Kotak Nifty Bank Index Fund - Regular - IDCW;Regular Plan;IDCW;INF174KA1D00;INF174KA1D18;10.016;26-Aug-2026

Mirae Asset Mutual Fund
152972;Mirae Asset Nifty 50 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01MQ1;;10.1034;26-Aug-2026
152973;Mirae Asset Nifty 50 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01MN8;INF769K01MM0;10.1035;26-Aug-2026
152974;Mirae Asset Nifty 50 Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01MO6;;9.9867;26-Aug-2026
152975;Mirae Asset Nifty 50 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01MP3;INF769K01MR9;9.9885;26-Aug-2026
152976;Mirae Asset Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01MJ6;;10.7521;26-Aug-2026
152977;Mirae Asset Nifty LargeMidcap 250 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01ML2;INF769K01MK4;10.7530;26-Aug-2026
152978;Mirae Asset Nifty LargeMidcap 250 Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01MG2;;10.6264;26-Aug-2026
